ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTABELECI,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS,Unnamed: 24,Unnamed: 25,DS_CATEGORIA_UNIDADE
899,-46490063,-23522787,355030864000052,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA-SDI,"JOSE SILVA ALCANTARA FILHO,R,210",PONTE RASA,62800080.0,3680000.0,2752190.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
900,-46738973,-23583954,355030812000118,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,"CAETANO VIRGILIO NETO,DR-SDI BANDEIRANTES","AUGUSTO FARINHA,R,1125",JD. PINHEIROS,37316018.0,5594001.0,2027100.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
901,-46520533,-23504946,355030818000001,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,CANGAIBA-SDI,"CANGAIBA,AV,3722",CANGAIBA,66216523.0,3711001.0,2752204.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
902,-46565873,-23532816,355030880000026,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,"CARMINO CARICCHIO,DR-SDI","CELSO GARCIA,AV,4815",TATUAPE,61917000.0,3063000.0,2080346.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
903,-46409444,-23568023,355030825000009,3550308005269,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CASA SER- SD,"GUILHERME DE ABREU SOBRE,DR,R,485",CIDADE TIRADENTES,65557090.0,8490110.0,3008681.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
904,-46659460,-23695249,355030858000064,3550308005216,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CESAR ANTUNES DA ROCHA-SDI,"CORREGO AZUL,R,433",PEDREIRA,56115044.0,4463010.0,2751925.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
905,-46748602,-23648271,355030846000253,3550308005229,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,FERNANDO MAURO P DA ROCHA - SDI,"TEREZA M. OLIVEIRA, R,17/ ITAPECERICA, ESTR,1661",V  MARACANA,55195800.0,5835005.0,2786680.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
906,-46608202,-23587114,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"FLAVIO GIANOTTI,DR-SDI","XAVIER DE ALMEIDA,R,210",IPIRANGA,61630622.0,,2751860.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
907,-46637560,-23651657,355030838000094,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"GERALDO S FERREIRA,DR-SDI","ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944",PQ JABAQUARA,55882366.0,4309011.0,2042991.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
908,-46493347,-23501684,355030828000090,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,HUMBERTO CERRUTI-SDI,"OLAVO EGIDIO SOUZA ARANHA,AV,630",V CISPER,29439991.0,3822000.0,2752247.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
909,-46589869,-23571287,355030853000067,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,"IGNACIO PROENCA DE GOUVEA,DR-SDI","JUVENTUS,R,562",MOOCA,61699923.0,3124020.0,2084473.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
910,-46780622,-23641910,355030817000129,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD  MITSUTANI-SDI,"FREI XISTO TEUBER,R,50",JD MITSUTANI,58429292.0,5791080.0,2787636.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
911,-46539564,-23599363,355030872000050,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JD GUAIRACA-SDI,"ERVA IMPERIAL,R,501",CID CONTINENTAL,61046100.0,3244030.0,2752263.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
912,-46789594,-23653044,355030819000295,3550308005296,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD MACEDONIA-SDI,"LOUIS BOLOGNE,R,133",JD. MACEDONIA,58211147.0,5894350.0,4049918.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
913,-46383921,-23510992,355030836000057,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD NELIA-SDI,"ITAJUIBE,R,1910",ITAIM PAULISTA,69633802.0,8142000.0,2027526.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
914,-46412487,-23557468,355030831000169,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD S CARLOS -SDI,"MACABU,R,35",JD. SAO CARLOS,25577021.0,8411470.0,4050312.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
915,-46722018,-23537038,355030802000062,3550308005106,2,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,"JOAO CATARIN MEZOMO,PROF- SDI","QUEIROS FILHO,AV,313",PQ. DA LAPA,30224122.0,5319000.0,2082837.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
916,-46434612,-23553169,355030847000033,3550308005262,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO IV- SDI,"ANDREAS AMON,R,150",COHAB JOSE BONIFACIO,65232158.0,8255130.0,2751895.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
917,-46727089,-23484117,355030863000002,3550308005113,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,"JOSE SOARES HUNGRIA,DR-SDI","MENOTTI LAUDIZIO,AV,100",PIRITUBA,39747000.0,2945000.0,2077450.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
918,-46671580,-23479782,355030813000142,3550308005124,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,"MARIO DE MORAES ALTENFELDER SILVA,DR,ESC-SDI/HOSP MAT","EMILIO CARLOS,DEP,AV,3100",V N CACHOEIRINHA,38594122.0,2720200.0,2079186.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
919,-46764642,-23577587,355030867000061,3550308005182,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"MARIO DEGNI,PROF(JD SARAH)- SDI/HOSP E MATER","LUCAS DE LEYDE,AV,257",V  ANTONIO,37684900.0,5376010.0,2075717.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
920,-46623105,-23462448,355030881000093,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,"MARIQUINHA SCIACIA,D -SDI","JOSE VICENTE,DR,R,39",TREMEMBE,22032489.0,2370080.0,2027690.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
921,-46737938,-23403315,355030861000051,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,PERUS-SDI,"JULIO DE OLIVEIRA,R,80",V FLAMENGO,39171263.0,5201070.0,3094340.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
922,-46700494,-23656083,355030871000060,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-SDI,"CARLOS GOMES,R,695",STO  AMARO,56861613.0,4744001.0,2786656.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
923,-46489371,-23590086,355030873000102,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS - SDI/CENTRO DIAGNOSTICO IMAGEM,"MATEO BEI,R,838",SAO MATEUS,69190697.0,3949001.0,3219852.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
924,-46694171,-23489709,355030829000013,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,SDI - CENTRO REF  DST/AIDS FREG DO O-N SRA. DO O,"ITABERABA,AV,1377",FREGUESIA DO O,39759473.0,2734000.0,2752026.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
925,-46550021,-23526200,355030859000135,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,SDI - HORA CERTA PENHA,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,20924845.0,3632010.0,2751933.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
926,-46780777,-23734802,355030843000272,3550308005289,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,SDI - M'BOI MIRIM II,"FUNCIONARIOS PUBLICOS, DOS, AV.,379",JD VERA CRUZ,58985900.0,4962000.0,7378394,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
927,-46736069,-23666232,355030846000045,3550308005225,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,SDI/HOSPITAL DIA DA REDE HORA CERTA M'BOI MIRIM I,"PHILIPE DE VITRY,R,280",JD STA JOSEFINA,58947251.0,5819080.0,2091658,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
928,-46765883,-23631052,355030817000009,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,SDIJARDIM PIRAJUSSARA,"AMADEU DA SILVA SAMELO, AV.,423",JD MARTINICA,,5760140.0,2091682,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
929,-46696838,-23659600,355030816000098,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,SERVICO ESTADUAL DE DIAGNOSTICO POR IMAGEM I SEDI I,"NOSSA SENHORA DO SABARA,AV,234",CAMPO GRANDE,,4686000.0,6932355,2,Estadual,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
930,-46639001,-23573453,355030890000161,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SERVICO ESTADUAL DE DIAGNOSTICO POR IMAGEM III SEDI III,"VERGUEIRO,R,1353",PARAISO,50887900.0,4101000.0,6927726.000000,2,Estadual,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
931,-46592704,-23606818,355030868000236,3550308005086,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SERVICO ESTADUAL DIAGNOSTICO POR IMAGEM,"ALMIRANTE DELAMARE,AV,1534",IPIRANGA,20653150.0,4230000.0,6926207.000000,2,Estadual,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
932,-46439508,-23496638,355030874000089,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,TIDE SETUBAL-CDI,"JOSE GUILHERME EIRAS,DR,R,123",S M PAULISTA,69568045.0,8010220.0,2080583.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
933,-46717684,-23434929,355030842000177,3550308005188,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,UNIAO DAS VILAS DE TAIPAS - SDI,"ELISIO TEIXEIRA LEITE,AV,7703",PARADA DE TAIPAS,39712432.0,2710000.0,2788667.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
934,-46627859,-23550525,355030878000003,3550308005001,80,SE,9,SE,Centro,Centro,UNIDADE DIAGNOSTICO POR IMAGEM - SDI,"FREDERICO ALVARENGA,R,259",PQ DOM PEDRO,31052742.0,1020030.0,5457963.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
935,-46664681,-23672783,355030822000066,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CONSTANCIA-SDI,"HERMENEGILDO MARTINI,R,S/N",V CONSTANCIA,55626944.0,4657010.0,2788799.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
936,-46740777,-23642548,355030846000286,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,V DAS BELEZAS - SDI,"ISAIAS BRANCO DE ARAUJO,TTE,R,101",V DAS BELEZAS,55114712.0,5840150.0,4049810.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
937,-46605055,-23515717,355030886000029,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V GUILHERME- SID,"JOAO VENTURA BATISTA,R,615",V GUILHERME,69015883.0,2054100.0,2788950.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
938,-46582361,-23581804,355030893000064,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE - SDI,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22731665.0,3132050.0,2751852.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
939,-46734262,-23597378,355030894000023,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,V SONIA -SDI,"ABRAHAO CALIL REZEK,R,91",V  SONIA,37429844.0,5625050.0,2789256.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
940,-46503551,-23490014,355030818000113,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SILVIA - SDI,"BELEM SANTOS,R,8",CANGA-BA,,3821170.0,6592899.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
941,-46444300,-23530669,355030837000041,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"WALDOMIRO DE PAULA,PROF-SDI","AUGUSTO CARLOS BAUMANN,R,1074",ITAQUERA,69446355.0,8210590.0,2077639.000000,1,Municipal,15,SERVICO DE DIAGNOSTICO POR IMAGEM,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
942,-46606679,-23487169,355030882000062,3550308005066,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,CENENORTE-CLINICA NEFROLOGICA,"ATALIBA LEONEL,GAL,AV,3254",CARANDIRU,69497779.0,2340000.0,2091372.000000,4,Privado,48,SERVICOS DE NEFROLOGIA,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
943,-46735516,-23632265,355030883000021,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,SENESP-SERV DE NEFROLOGIA DE SP,"CLARINDO,R,59",VILA ANDRADE,37712203.0,,2071991.000000,4,Privado,48,SERVICOS DE NEFROLOGIA,2,APOIO DIAGNOSTICO,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
944,-46743410,-23565411,355030867000216,3550308005184,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,BUTANTA - SUVIS,"CORIFEU DE AZEVEDO MARQUES,AV,3596",BUTANTA,37682489.0,5340000.0,2752395,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
945,-46757642,-23639709,355030817000111,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO/CAPAO REDONDO - SUVIS,"NOSSA SENHORA DO BOM CONSELHO,AV,59",CH. NSA.SRA.BOM CONSELHO,58148995.0,5763470.0,2752417,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
946,-46653878,-23491001,355030821000026,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,CASA VERDE/CACHOEIRINHA - SUVIS,"ARMANDO COELHO DA SILVA,R,882",CASA VERDE,62392907.0,2539000.0,2752409,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
947,-46666612,-23654965,355030822000185,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE ADEMAR/SANTO AMARO - SUVIS,"MARIA CUOFONO SALZANO,R,185",JD. SANTO ANTONINHO,55636520.0,4368060.0,2086786,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
948,-46395415,-23596246,355030825000161,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES - SUVIS,"MANUEL MOSCOSO,R,15",CIDADE TIRADENTES,62855011.0,8470570.0,3355020,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
949,-46472507,-23499140,355030828000052,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO - SUVIS,"RODRIGO DE BRUM,AL,1989",V. PARANAGUA,29439944.0,3807230.0,2752433,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
950,-46700036,-23498899,355030829000023,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,FREGUESIA DO O/BRASILANDIA - SUVIS,"CHICO DE PAULA,R,238",FREGUESIA DO O,39354249.0,2926000.0,2752441.000000,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
951,-46412358,-23543324,355030831000035,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,GUAIANASES - SUVIS,"HIPOLITO DE CAMARGO,R,180",V. LOURDES,65532833.0,8410030.0,3019926,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
952,-46608056,-23587763,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA/SACOMA - SUVIS,"MARCHETTI,PE,R,557",IPIRANGA,62154268.0,4266000.0,2752468,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
953,-46394108,-23505485,355030836000063,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM PAULISTA/CURUCA - SUVIS,"JOAO CARLOS LEITE PENTEADO,R,140",ITAIM PAULISTA,65667747.0,8120200.0,2752476,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
954,-46580240,-23470275,355030839000014,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,JACANA/TREMEMBE - SUVIS,"FRANCISCO RODRIGUES,R,435",JACANA,62433915.0,2259000.0,4050339,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
955,-46674252,-23578768,355030835000142,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,LAPA PINHEIROS - SUVIS,"RENATO DE PAES DE BARROS,DR,R,77",ITAIM BIBI,30731750.0,4530000.0,2086778.000000,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
956,-46744310,-23644189,355030846000285,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,M'BOI MIRIM - SUVIS,"ESTRADA DE ITAPECERICA, 961",V. DAS BELEZAS,55127667.0,5835003.0,2027496,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
957,-46597310,-23550412,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA/ARICANDUVA - SUVIS,"TAQUARI,549,1+ AND",MOOCA,66920331.0,3166000.0,2789337.000000,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
958,-46735542,-23813863,355030855000134,3550308005301,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS - SUVIS,"SADAMU INOUE,AV,5252",JD. DOS ALAMOS,59266528.0,4825000.0,2815494,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
959,-46520765,-23518219,355030859000001,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,PENHA - SUVIS,"CANDAPUI,R,492",PENHA,,3621000.0,2815508,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
960,-46728597,-23484511,355030863000001,3550308005113,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,PIRITURA/PERUS - SUVIS,"FELIPE PINEL,AV,DR,367",JD. CIDADE PIRITUBA,39718283.0,2939000.0,2815524,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
961,-46626933,-23513381,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTANA - SUVIS,"PAINEIRA DO CAMPO,R,902",SANTANA,,2012040.0,2815540,1,Municipal,44,SUPERVISAO DE VIGILANCIA EM SAUDE,4,VIGILANCIA EM SAUDE,0,,,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
